flight_id,departure_ts,carrier,departure_airport,arrival_airport,distance,delayed_15_min
NBPTD07,2019-01-02 14:53:00,DL,CVG,DCA,411,0
JAQEN09,2019-01-02 14:54:00,FL,PHL,BOS,280,1
PJYSR01,2019-01-02 14:55:00,WN,PHX,BUR,369,0
PKEME04,2019-01-02 14:55:00,WN,AUS,ELP,528,0
WWGYF03,2019-01-02 15:10:00,WN,OAK,ABQ,889,1
IZPLM05,2019-01-02 15:15:00,B6,MCO,EWR,938,0
MIOKR06,2019-01-02 15:20:00,WN,IND,PHX,1489,0
PUUVS06,2019-01-02 15:25:00,WN,DAL,ABQ,580,1
ZHMEE03,2019-01-02 15:32:00,NW,DTW,MEM,610,0
LBJID04,2019-01-02 15:32:00,F9,DEN,MSP,680,1
SPNWX07,2019-01-02 15:33:00,DL,CVG,PVD,722,1
WVNIW06,2019-01-02 15:43:00,XE,EWR,CVG,569,0
WDFUP05,2019-01-02 15:47:00,AS,PDX,LAS,762,1
WPSLZ03,2019-01-02 15:59:00,MQ,DFW,LIT,304,1
NGFUP04,2019-01-02 16:00:00,AA,BHM,DFW,597,0
SJVEE06,2019-01-02 16:00:00,AA,ORD,LGA,733,0
WQJCU03,2019-01-02 16:05:00,US,PHX,BOS,2300,0
ZFIHU02,2019-01-02 16:14:00,XE,PNS,IAH,489,0
BAAOI04,2019-01-02 16:20:00,AA,DFW,MCO,984,1
NTZKL01,2019-01-02 16:32:00,MQ,LBB,DFW,282,0
XUDXW08,2019-01-02 16:36:00,FL,MCO,ATL,403,1
FZJGG05,2019-01-02 16:41:00,NW,LAS,MSP,1300,0
BFDZO01,2019-01-02 16:47:00,XE,MKE,IAH,984,0
XQNOV03,2019-01-02 16:48:00,UA,LAX,MSY,1671,0
EZQVC07,2019-01-02 16:50:00,CO,LAX,IAH,1379,0
ZDWJT08,2019-01-02 16:51:00,NW,FNT,MSP,491,1
YAKQB01,2019-01-02 16:52:00,FL,MDW,ATL,590,1
JWOIF07,2019-01-02 16:55:00,B6,JFK,OAK,2576,0
XQHDC06,2019-01-02 16:55:00,DL,MEM,ATL,332,0
LHMDT02,2019-01-02 17:08:00,XE,BTR,IAH,253,0
YSHHS06,2019-01-02 17:09:00,AA,DFW,MCI,460,0
CSHFA05,2019-01-02 17:17:00,UA,DEN,BOI,649,0
WNNVP03,2019-01-02 17:18:00,DL,LGA,PBI,1035,1
DKIOM03,2019-01-02 17:19:00,CO,EWR,SJC,2548,0
QJCMP07,2019-01-02 17:23:00,US,BOS,PHL,280,1
KFQMN04,2019-01-02 17:28:00,DL,BOS,CVG,752,0
XXPYW01,2019-01-02 17:30:00,OH,ATL,ROC,749,1
IHGUF02,2019-01-02 17:33:00,WN,LAS,PHX,256,1
BDHPJ09,2019-01-02 17:36:00,XE,RDU,CLE,416,0
GZINS03,2019-01-02 17:42:00,AA,PBI,ORD,1144,1
GMEXL02,2019-01-02 17:55:00,HP,BOS,PHX,2300,1
IGILE01,2019-01-02 17:55:00,EV,PHF,ATL,508,1
EZQQK03,2019-01-02 17:57:00,XE,ATL,CLE,554,0
XGWNF01,2019-01-02 17:59:00,DH,JFK,IAD,228,0
PYUZF08,2019-01-02 17:59:00,MQ,ABI,DFW,158,1
YKJKX02,2019-01-02 18:00:00,OH,CHS,LGA,641,1
OEISI08,2019-01-02 18:09:00,F9,DCA,DEN,1476,0
CPGTB02,2019-01-02 18:15:00,WN,SAN,LAS,258,1
JRUBD09,2019-01-02 18:23:00,WN,SAN,SMF,480,1
PYLKB04,2019-01-02 18:25:00,MQ,LAX,SJC,308,0
JWFZS07,2019-01-02 18:29:00,DL,EWR,ATL,745,0
NOCKF05,2019-01-02 18:32:00,DL,PNS,ATL,272,0
GXMTO06,2019-01-02 18:35:00,WN,FLL,JAX,318,1
EXJIQ06,2019-01-02 18:35:00,WN,SNA,SMF,404,1
ZSHEC08,2019-01-02 18:48:00,DH,IAD,PIT,183,0
XIYMC08,2019-01-02 18:51:00,NW,MEM,LGA,963,1
BTDSR01,2019-01-02 18:53:00,DL,ATL,EWR,745,0
PZSEW09,2019-01-02 18:56:00,OO,GJT,SLC,217,0
VEXGK09,2019-01-02 19:00:00,WN,ELP,SAT,496,0
VESUF04,2019-01-02 19:03:00,NW,DTW,GSP,508,0
AGFZY01,2019-01-02 19:04:00,AA,DFW,LAX,1235,0
IGPTC03,2019-01-02 19:07:00,MQ,DFW,CLL,164,0
CKVLY05,2019-01-02 19:10:00,WN,PHX,BWI,1999,0
QCDYC08,2019-01-02 19:11:00,AA,JFK,LAX,2475,0
NCDOY03,2019-01-02 19:15:00,WN,BWI,RDU,255,1
XGZFX04,2019-01-02 19:16:00,AS,ANC,FAI,261,0
TTYJW09,2019-01-02 19:16:00,MQ,BOS,RDU,612,0
RNKAI01,2019-01-02 19:16:00,US,DCA,JAX,634,0
NFFVR03,2019-01-02 19:19:00,MQ,SFO,SNA,372,1
RACUI01,2019-01-02 19:22:00,FL,ATL,DFW,732,1
GUOIS02,2019-01-02 19:24:00,WN,ORF,JAX,543,1
NPIWY05,2019-01-02 19:36:00,B6,JFK,SEA,2421,1
KIGEU08,2019-01-02 19:49:00,CO,CLE,EWR,404,1
GZANR05,2019-01-02 19:50:00,US,CLT,SYR,603,1
CFLYH08,2019-01-02 19:58:00,UA,AUS,DEN,775,1
UHHAB06,2019-01-02 20:00:00,MQ,SJC,SNA,342,0
TFSDJ07,2019-01-02 20:09:00,DL,ATL,BWI,576,0
VPZVC09,2019-01-02 20:10:00,YV,MDT,CLT,413,1
TTVTW05,2019-01-02 20:20:00,WN,MHT,BWI,377,1
ETZQM02,2019-01-02 20:20:00,AA,SFO,LAX,337,1
BIVIH09,2019-01-02 20:21:00,AA,JFK,SJU,1597,1
AEYEB09,2019-01-02 20:32:00,MQ,SJC,SAN,417,1
UYRLJ03,2019-01-02 20:51:00,B6,TPA,JFK,1005,1
VURLI04,2019-01-02 21:03:00,OH,CVG,XNA,561,0
ZSJNS08,2019-01-02 21:13:00,AS,LAX,SEA,954,1
JKIEV01,2019-01-02 21:14:00,OO,RDD,SFO,199,1
PMIGO05,2019-01-02 21:16:00,XE,IAH,CLL,74,1
DHIMB07,2019-01-02 21:21:00,OH,CVG,CID,419,1
JYCPN07,2019-01-02 21:22:00,AA,MIA,STL,1068,1
WUQJB03,2019-01-02 21:35:00,US,CLT,BDL,644,1
CRQRQ07,2019-01-02 21:55:00,WN,SNA,OAK,371,1
EJXIY02,2019-01-02 21:55:00,MQ,LAX,SAN,109,0
BOOXY08,2019-01-02 22:02:00,WN,ABQ,PHX,328,1
PDGPU03,2019-01-02 22:04:00,US,DTW,LAS,1750,1
XPNGX05,2019-01-02 22:05:00,CO,IAH,OAK,1628,1
WBYLO03,2019-01-02 22:10:00,AA,DFW,BNA,631,1
MIQLF07,2019-01-02 22:17:00,UA,ORD,BDL,783,1
SRDSL06,2019-01-02 22:28:00,OO,SFO,RNO,192,1
ZLRYV01,2019-01-02 22:45:00,DL,ATL,HSV,151,1
QCQOF05,2019-01-02 23:11:00,MQ,LAX,SBA,89,1
NAPAI06,2019-01-03 00:06:00,FL,ATL,TPA,406,1
TFEIO08,2019-01-03 00:22:00,CO,LAX,CLE,2053,1
MJOZB04,2019-01-03 01:24:00,HP,LAS,SMF,397,1
TQALS06,2019-01-03 01:28:00,B6,SMF,IAD,2358,1
NZNZR05,2019-01-03 02:31:00,US,SEA,CLT,2279,1
JLFYN04,2019-01-03 05:50:00,OO,SBA,SJC,234,0
ZVKQO09,2019-01-03 05:54:00,XE,PIT,IAH,1117,0
CKGQZ08,2019-01-03 05:59:00,CO,LAX,IAH,1379,0
PZIOM06,2019-01-03 06:00:00,FL,MSY,ATL,425,0
ENTUL07,2019-01-03 06:01:00,UA,DTW,ORD,235,0
BKKAS05,2019-01-03 06:02:00,NW,DFW,DTW,987,0
SMWOY08,2019-01-03 06:10:00,OH,AZO,CVG,225,0
HGHUI09,2019-01-03 06:13:00,OO,EUG,SLC,619,0
ZFHPJ06,2019-01-03 06:15:00,AA,TPA,STL,869,0
ZHZGP07,2019-01-03 06:16:00,MQ,EVV,ORD,273,0
QWOKQ03,2019-01-03 06:18:00,B6,JFK,MCO,944,1
IOKYS03,2019-01-03 06:18:00,US,ILM,CLT,185,0
OABTZ06,2019-01-03 06:19:00,MQ,EWR,BOS,200,0
BOCNL04,2019-01-03 06:25:00,AA,DFW,MCI,460,0
BEJHT06,2019-01-03 06:26:00,YV,CLT,IAD,321,0
WEHJX06,2019-01-03 06:27:00,MQ,LAX,SAN,109,0
DYOKQ05,2019-01-03 06:29:00,DL,LGA,BOS,185,0
SCZOM06,2019-01-03 06:35:00,WN,AMA,DAL,324,0
GOQGH02,2019-01-03 06:38:00,FL,BOS,PHL,280,0
KEIPC09,2019-01-03 06:39:00,AS,PDX,SFO,550,0
TZDNA03,2019-01-03 06:45:00,US,PBI,PHL,951,0
RCLAR01,2019-01-03 06:50:00,TZ,PHX,DEN,602,0
WFXDF08,2019-01-03 06:55:00,AA,SNA,ORD,1726,0
HCWOD05,2019-01-03 06:58:00,CO,EWR,PDX,2433,0
GQFES03,2019-01-03 07:02:00,WN,JAX,BNA,484,1
EULTP04,2019-01-03 07:02:00,AA,LAX,FLL,2342,0
YQJFT09,2019-01-03 07:13:00,NW,MCI,MEM,392,0
SMUAQ07,2019-01-03 07:15:00,WN,OAK,LAX,337,1
EHGZB01,2019-01-03 07:16:00,NW,DTW,PHL,453,1
ZVGCT04,2019-01-03 07:20:00,WN,AUS,LBB,341,0
MXILT06,2019-01-03 07:25:00,WN,PHX,SNA,338,0
UFMOS04,2019-01-03 07:27:00,NW,MBS,MSP,463,0
DINCX05,2019-01-03 07:45:00,WN,HOU,MSY,303,0
AHMKG05,2019-01-03 07:49:00,NW,CMH,MEM,518,0
LOAFH04,2019-01-03 07:55:00,US,SNA,PHX,338,0
JDUEV07,2019-01-03 07:56:00,HP,CLE,PHX,1737,0
VKPRM08,2019-01-03 08:03:00,XE,JAX,IAH,817,0
TAQNB08,2019-01-03 08:03:00,CO,EWR,IAH,1400,0
VQFSU01,2019-01-03 08:10:00,WN,LAX,SJC,308,0
MZRWX04,2019-01-03 08:11:00,AA,IAD,DFW,1172,0
SPJFD09,2019-01-03 08:12:00,AA,MIA,SJU,1045,0
YVKUZ01,2019-01-03 08:13:00,FL,ATL,MEM,332,0
XZZOC04,2019-01-03 08:14:00,US,PHL,BNA,675,1
GPZDS02,2019-01-03 08:14:00,MQ,ORD,CLT,599,0
MNDSN07,2019-01-03 08:15:00,WN,SNA,SMF,404,0
CGCON04,2019-01-03 08:19:00,AA,MCI,DFW,460,1
DTUQR02,2019-01-03 08:33:00,CO,DEN,IAH,861,0
OTDXL02,2019-01-03 08:35:00,EV,ATL,PNS,272,0
BINKW07,2019-01-03 08:35:00,WN,LIT,DAL,296,0
XNKOE01,2019-01-03 08:35:00,WN,OAK,SAN,446,0
AKSOL09,2019-01-03 08:37:00,B6,BOS,FLL,1237,0
LKPXR04,2019-01-03 08:39:00,UA,LAS,IAD,2066,0
DVWCQ02,2019-01-03 08:43:00,DL,SLC,SNA,588,0
DALZB01,2019-01-03 08:45:00,WN,SAN,LAS,258,1
ONWRD08,2019-01-03 08:47:00,NW,MEM,STL,256,0
VURJF08,2019-01-03 08:51:00,DL,BOS,PBI,1197,0
TRIME07,2019-01-03 08:51:00,XE,IAH,CLT,913,1
QGUKQ01,2019-01-03 09:00:00,WN,FLL,TPA,197,0
UEHGN07,2019-01-03 09:00:00,WN,TUL,DAL,237,0
KZSGL04,2019-01-03 09:01:00,DL,ATL,SJU,1547,1
TCXDX05,2019-01-03 09:01:00,US,PIT,PBI,952,0
PKICU07,2019-01-03 09:05:00,DH,HSV,IAD,595,0
ACFRM07,2019-01-03 09:10:00,YV,LAS,ONT,197,0
TCOML04,2019-01-03 09:11:00,UA,ORD,PHX,1440,1
IOQVZ02,2019-01-03 09:19:00,NW,MEM,FLL,851,0
LSLNF01,2019-01-03 09:19:00,AA,ORD,PBI,1144,0
OGAUM03,2019-01-03 09:20:00,WN,MDW,BHM,570,1
ACRRA09,2019-01-03 09:22:00,OH,CVG,BHM,396,1
SADMA02,2019-01-03 09:24:00,US,CLT,PIT,366,0
ZORUT07,2019-01-03 09:40:00,EV,DFW,AUS,190,0
DYXXS03,2019-01-03 09:45:00,WN,ABQ,MCO,1552,0
GMTZS04,2019-01-03 09:48:00,OH,CVG,CID,419,0
YOJBS03,2019-01-03 09:52:00,OO,ELP,DEN,563,1
WSYRI02,2019-01-03 09:54:00,US,LGA,DCA,214,0
CSHPK07,2019-01-03 09:56:00,AA,LGA,ORD,733,0
ZLCOI03,2019-01-03 10:00:00,WN,STL,MDW,251,0
LBIQS09,2019-01-03 10:01:00,US,PHX,MCI,1044,0
PBCSB03,2019-01-03 10:10:00,YV,CLE,IAD,288,0
XPAXZ09,2019-01-03 10:11:00,US,PHX,DTW,1671,0
TNNAZ07,2019-01-03 10:12:00,FL,PIT,ATL,526,0
UKCMC07,2019-01-03 10:20:00,WN,PHX,BUF,1912,0
PXCYE04,2019-01-03 10:26:00,AA,SFO,LAX,337,0
BHVVC09,2019-01-03 10:28:00,NW,MSP,ORD,334,1
WNMSR06,2019-01-03 10:30:00,AA,ORD,LAX,1745,0
FTPZM02,2019-01-03 10:35:00,WN,BUR,PHX,369,0
QWNEO09,2019-01-03 10:39:00,EV,ATL,BMI,533,0
DWYPS06,2019-01-03 10:40:00,OO,SBP,SFO,191,1
UZBTX06,2019-01-03 10:40:00,WN,DAL,SAT,248,0
XOIZR06,2019-01-03 10:49:00,AA,DTW,DFW,987,0
IMIZY01,2019-01-03 10:51:00,DL,CVG,EWR,569,0
DZCAT04,2019-01-03 10:56:00,MQ,JFK,BOS,187,0
GKVDY04,2019-01-03 10:58:00,UA,CMH,ORD,296,1
ACILF09,2019-01-03 11:02:00,MQ,DFW,CVG,812,0
JDXFT08,2019-01-03 11:02:00,DL,ATL,BWI,576,1
PCCRH02,2019-01-03 11:05:00,OO,SLC,CPR,320,0
ZEUMV09,2019-01-03 11:12:00,WN,SJC,LAX,308,1
DUUFE07,2019-01-03 11:15:00,WN,HOU,MDW,937,0
SNFEP05,2019-01-03 11:20:00,WN,MCO,BUF,1011,0
CNHAJ04,2019-01-03 11:20:00,XE,CLE,PHL,363,0
LICTY03,2019-01-03 11:32:00,WN,LAS,PHL,2176,1
QWJZH09,2019-01-03 11:38:00,CO,RSW,CLE,1025,0
RWWQL07,2019-01-03 11:38:00,AA,ORD,BOS,867,0
LIBWS01,2019-01-03 11:39:00,US,CLT,FLL,631,1
KJPKB05,2019-01-03 11:45:00,OO,DEN,MTJ,197,1
XRINS03,2019-01-03 11:50:00,XE,IAH,MAF,429,0
IWSIA03,2019-01-03 11:51:00,AS,PDX,PHX,1009,0
HQWAW08,2019-01-03 11:55:00,WN,PHL,BDL,196,0
UXVSB01,2019-01-03 12:01:00,CO,TPA,IAH,787,0
NJOYH06,2019-01-03 12:03:00,DL,ATL,VPS,264,1
JLOWU09,2019-01-03 12:05:00,OH,PIT,CVG,256,0
GIVUU06,2019-01-03 12:10:00,UA,SFO,BOS,2704,0
HKLMM05,2019-01-03 12:10:00,CO,EWR,SJU,1608,0
WFXKC06,2019-01-03 12:15:00,XE,JAN,IAH,351,0
QGZHN01,2019-01-03 12:15:00,WN,IAH,DAL,217,0
KOEXQ04,2019-01-03 12:25:00,WN,SJC,BUR,296,0
XKLCA03,2019-01-03 12:31:00,US,PHL,BOS,280,0
VSDNW06,2019-01-03 12:37:00,AA,ORD,SAN,1723,1
BZAHB01,2019-01-03 12:40:00,AA,DFW,JFK,1391,0
RCZRR08,2019-01-03 12:45:00,OH,CVG,PIT,256,0
WIZNU08,2019-01-03 12:45:00,WN,IND,MCI,451,1
UGAAS05,2019-01-03 12:48:00,OO,PSP,LAS,173,0
BBEUG06,2019-01-03 12:50:00,CO,FLL,EWR,1065,1
OTYVN06,2019-01-03 12:50:00,EV,PIT,ATL,526,0
UILSH04,2019-01-03 12:52:00,AA,LAX,HNL,2556,0
GWALS08,2019-01-03 13:00:00,YV,CLT,BNA,329,0
LGELM07,2019-01-03 13:05:00,DL,STL,ATL,483,0
VIRSY04,2019-01-03 13:07:00,EV,PHF,ATL,508,0
LXDAO09,2019-01-03 13:18:00,NW,MSP,DTW,528,0
LLLSE02,2019-01-03 13:19:00,DL,OAK,SLC,588,0
OQRPS06,2019-01-03 13:23:00,AS,CDV,ANC,160,0
GIBCS03,2019-01-03 13:24:00,OO,BUR,SFO,326,1
EODTT01,2019-01-03 13:31:00,AA,ORD,STL,258,0
KVGRF04,2019-01-03 13:31:00,DL,LAS,SLC,368,0
KZMXF08,2019-01-03 13:41:00,NW,ORD,DTW,235,0
SLNNR07,2019-01-03 13:42:00,AA,AUS,LAX,1242,0
ZYGVY07,2019-01-03 13:45:00,UA,SAN,SFO,447,0
GMKTU05,2019-01-03 13:50:00,EV,DFW,AUS,190,1
NCARL04,2019-01-03 13:57:00,MQ,LGA,BOS,185,0
QLZBN02,2019-01-03 13:58:00,US,SAN,LAS,258,1
ZNFBL04,2019-01-03 14:04:00,FL,MDW,MCO,989,1
PSBVI05,2019-01-03 14:10:00,NW,MEM,SAT,625,1
HDKCP08,2019-01-03 14:10:00,AA,ORD,XNA,522,0
XACYD05,2019-01-03 14:12:00,US,CLT,BDL,644,0
XNRYH01,2019-01-03 14:19:00,NW,MEM,GPT,324,0
UJMLK01,2019-01-03 14:20:00,WN,MHT,MCO,1142,1
YCUCS07,2019-01-03 14:22:00,OO,GRR,ORD,137,1
ULCMC04,2019-01-03 14:25:00,MQ,HOU,DFW,247,0
RBGOM01,2019-01-03 14:26:00,DL,LGA,ATL,761,1
OPNBR06,2019-01-03 14:27:00,NW,SAN,MSP,1532,1
JHWOM07,2019-01-03 14:33:00,DL,ATL,PNS,272,0
MTECQ08,2019-01-03 14:40:00,DL,ATL,PDX,2172,0
IYXHF06,2019-01-03 14:43:00,AA,LGA,DFW,1389,1
KMBVE01,2019-01-03 14:48:00,AA,MCO,DFW,984,0
XBUCX07,2019-01-03 14:53:00,NW,ORD,MSP,334,1
QNNEW07,2019-01-03 15:00:00,DL,MIA,ATL,595,0
WGKMU06,2019-01-03 15:05:00,AA,ORD,DFW,802,1
EWKGP06,2019-01-03 15:10:00,WN,ALB,MCO,1073,0
XXXVL06,2019-01-03 15:21:00,OO,MEM,DEN,872,1
FKKMH06,2019-01-03 15:27:00,YV,ASE,DEN,125,1
LIQET03,2019-01-03 15:30:00,XE,IAH,XNA,438,0
AVNOY07,2019-01-03 15:35:00,OH,CVG,BGR,906,1
GHZMN08,2019-01-03 15:38:00,B6,EWR,FLL,1065,1
DNPFF05,2019-01-03 15:40:00,OH,FSD,CVG,701,1
UHFSG05,2019-01-03 15:50:00,XE,IAH,CHA,686,0
AYQGX01,2019-01-03 15:54:00,WN,AUS,LAS,1090,1
CZOUP07,2019-01-03 16:05:00,WN,CLE,BNA,448,1
PVUHN03,2019-01-03 16:07:00,AA,LAX,ORD,1745,1
RTTAS09,2019-01-03 16:11:00,OH,CVG,MSP,596,0
EQOMJ01,2019-01-03 16:14:00,AA,DFW,ORD,802,1
FWFZN06,2019-01-03 16:15:00,WN,ABQ,SLC,493,1
TUCHY05,2019-01-03 16:25:00,CO,EWR,SJU,1608,0
IKTDM03,2019-01-03 16:25:00,OH,CVG,GSO,330,0
XQJXH01,2019-01-03 16:26:00,WN,BWI,STL,737,1
QMDQH07,2019-01-03 16:29:00,OO,TUL,DEN,541,1
NFTFU04,2019-01-03 16:32:00,UA,SFO,LAS,414,1
BXRZW01,2019-01-03 16:34:00,MQ,LGA,CLE,418,0
ZTTDP04,2019-01-03 16:35:00,WN,LAS,ABQ,487,1
SKIKM02,2019-01-03 16:37:00,EV,ATL,CAK,528,0
DPUGQ09,2019-01-03 16:44:00,OO,BZN,SLC,347,0
THEEB03,2019-01-03 16:45:00,EV,CLT,CVG,335,1
FIYIB05,2019-01-03 16:47:00,XE,CLE,GSP,450,0
XVQNC03,2019-01-03 16:48:00,WN,SNA,LAS,226,0
LWFYT07,2019-01-03 16:53:00,MQ,LGA,CLE,418,1
LQATB01,2019-01-03 16:56:00,AA,DCA,STL,719,0
TURGR01,2019-01-03 16:58:00,WN,LAX,SJC,308,1
XSHCG01,2019-01-03 16:58:00,DH,MCO,CAE,380,0
VXECT04,2019-01-03 17:00:00,HP,DTW,PHX,1671,0
JFPFG01,2019-01-03 17:00:00,WN,OAK,LAX,337,1
YFWKL07,2019-01-03 17:01:00,AA,ORD,LGA,733,1
SRBHN07,2019-01-03 17:02:00,XE,CRP,IAH,201,0
VIZFD03,2019-01-03 17:04:00,DL,SLC,IAD,1827,0
FIADD03,2019-01-03 17:10:00,WN,BWI,SLC,1864,1
AGQFX06,2019-01-03 17:10:00,CO,HDN,IAH,986,0
PTNPO06,2019-01-03 17:20:00,YV,PHX,FAT,493,0
GAUMK03,2019-01-03 17:20:00,YV,PHX,EUG,952,0
CPQNA05,2019-01-03 17:33:00,DH,ORF,IAD,157,0
OGIUR07,2019-01-03 17:36:00,NW,IAD,MSP,908,0
ALZAJ08,2019-01-03 17:40:00,WN,SMF,SAN,480,1
IUDNF06,2019-01-03 17:44:00,OO,BFL,SFO,238,0
YWQGI07,2019-01-03 17:46:00,CO,IAH,SNA,1347,1
NLYJL01,2019-01-03 17:50:00,NW,MSP,FSD,197,1
NIJDV03,2019-01-03 18:05:00,TZ,MDW,LAX,1750,1
RDIHN04,2019-01-03 18:10:00,MQ,STL,BOS,1046,0
NAHAP06,2019-01-03 18:20:00,OO,BZN,SLC,347,0
VTJKC08,2019-01-03 18:29:00,OO,LAX,MRY,267,0
CWQBB06,2019-01-03 18:31:00,YV,DEN,GJT,212,0
MYMFH03,2019-01-03 18:33:00,XE,CLT,IAH,913,0
VEJEZ09,2019-01-03 18:34:00,OO,MEM,DEN,872,1
HCFQL03,2019-01-03 18:37:00,UA,DEN,MCI,533,0
PMZZX02,2019-01-03 18:43:00,OH,FWA,CVG,136,0
XKSFK09,2019-01-03 18:51:00,XE,DAL,IAH,217,1
MKEVT06,2019-01-03 18:53:00,UA,PDX,LAX,834,1
FIRIG01,2019-01-03 18:53:00,NW,MSP,CMH,627,0
OSAFH08,2019-01-03 18:55:00,DL,BWI,ATL,576,0
TPGOM08,2019-01-03 19:00:00,WN,TPA,STL,869,1
NWAYL01,2019-01-03 19:11:00,EV,ATL,ABE,692,1
NGZPH03,2019-01-03 19:15:00,WN,LAX,OAK,337,1
RAMHF02,2019-01-03 19:16:00,UA,ORD,BWI,622,1
VEKWY08,2019-01-03 19:23:00,FL,CAK,ATL,528,1
BQLPD08,2019-01-03 19:26:00,AA,TPA,LGA,1011,1
CWBQC09,2019-01-03 19:27:00,US,CLT,IAD,321,0
CZNYU08,2019-01-03 19:27:00,NW,DTW,DFW,987,0
UJKGR07,2019-01-03 19:29:00,DL,DCA,LGA,214,0
KJZEU06,2019-01-03 19:33:00,NW,MSP,MBS,463,0
KMMZQ03,2019-01-03 19:40:00,DL,ATL,TLH,223,1
TQGKM06,2019-01-03 19:41:00,MQ,STL,RDU,667,1
WNJWR03,2019-01-03 19:43:00,DL,CLE,ATL,554,0
VLCFM09,2019-01-03 19:44:00,WN,BWI,BNA,588,0
KXEGB05,2019-01-03 19:49:00,NW,TPA,IND,838,1
EKKTC08,2019-01-03 19:50:00,NW,MEM,MCO,683,0
KKZHJ02,2019-01-03 19:58:00,XE,CLE,ABE,339,1
NAVGN06,2019-01-03 20:01:00,OH,CVG,ROA,282,1
AFCNQ06,2019-01-03 20:08:00,WN,PHX,SAN,304,1
LSLFG03,2019-01-03 20:10:00,OH,CVG,JFK,589,1
AGEUI08,2019-01-03 20:21:00,OO,BFL,LAX,109,1
RBUUK05,2019-01-03 20:34:00,DL,ATL,CMH,446,1
IFQYL05,2019-01-03 20:37:00,OO,SFO,FAT,158,1
TOPFV09,2019-01-03 20:40:00,US,PIT,MCO,834,0
HOHXV02,2019-01-03 20:51:00,CO,IAH,TPA,787,0
RTSZQ08,2019-01-03 20:57:00,XE,DTW,EWR,487,1
STKWH03,2019-01-03 20:59:00,MQ,ORD,ATL,606,1
QIGMV04,2019-01-03 21:05:00,TZ,MDW,MSP,349,0
RQMDC08,2019-01-03 21:05:00,OH,CVG,CID,419,0
XCUAC05,2019-01-03 21:10:00,DL,ATL,MLB,443,0
TCJPH06,2019-01-03 21:10:00,WN,ONT,OAK,361,1
KRGAB05,2019-01-03 21:15:00,NW,MSP,ORD,334,0
FTOTM08,2019-01-03 21:17:00,CO,CLE,LAS,1825,1
IGNGZ06,2019-01-03 21:19:00,B6,JFK,RSW,1074,1
OBLEL03,2019-01-03 21:24:00,MQ,ORD,LIT,552,1
TVNDO04,2019-01-03 21:30:00,OO,SNA,SLC,588,1
LVKYX02,2019-01-03 21:36:00,AA,DFW,COS,592,1
CHJFG01,2019-01-03 21:39:00,CO,IAH,LAX,1379,0
XFGFX07,2019-01-03 21:40:00,WN,HOU,JAN,359,1
GAQWY03,2019-01-03 21:42:00,NW,MSP,FAR,223,1
RJGJO07,2019-01-03 21:53:00,AA,ORD,IAH,925,1
AKHQS02,2019-01-03 21:55:00,US,PHL,MCO,861,1
HCNQB07,2019-01-03 21:58:00,UA,ORD,SAT,1041,1
LNTOI03,2019-01-03 21:58:00,US,CLT,TPA,508,0
FZLZJ09,2019-01-03 22:07:00,DL,ATL,TYS,152,0
HEYSM03,2019-01-03 22:08:00,B6,JFK,MCO,944,1
FRKWA06,2019-01-03 22:12:00,UA,DEN,OMA,472,1
FOFXH01,2019-01-03 22:14:00,HP,PHX,ELP,347,1
CGFTO02,2019-01-03 22:15:00,WN,LAS,MDW,1521,1
QNIHA04,2019-01-03 22:39:00,NW,DTW,LAN,74,0
IAPBU08,2019-01-03 22:50:00,YV,PHX,OAK,646,0
TKEFY04,2019-01-03 22:55:00,FL,ATL,LGA,761,1
AVXQU05,2019-01-03 22:55:00,FL,ATL,HOU,696,0
EQHNI05,2019-01-03 23:08:00,NW,DTW,MSN,312,1
VLBIX08,2019-01-03 23:26:00,AS,SEA,GEG,224,1
ZLXQU02,2019-01-03 23:28:00,OH,CVG,SBN,203,1
PWBHL01,2019-01-03 23:29:00,AA,OGG,LAX,2486,0
FTHCZ02,2019-01-03 23:30:00,AS,SEA,ANC,1449,1
VVCAI05,2019-01-03 23:38:00,HP,LAS,ATL,1747,1
VDWNS05,2019-01-04 00:26:00,UA,DEN,MCO,1545,1
GFHTM01,2019-01-04 05:04:00,EV,TOL,CVG,181,0
NMJQB04,2019-01-04 05:20:00,OH,ATW,CVG,411,0
FHLNS06,2019-01-04 05:30:00,EV,BTR,ATL,449,0
QTVQG01,2019-01-04 05:40:00,MQ,SBP,LAX,155,0
OZBCO02,2019-01-04 05:55:00,DL,GSO,ATL,306,0
UFODY05,2019-01-04 05:59:00,MQ,DTW,LGA,501,0
WORNJ03,2019-01-04 05:59:00,XE,CRP,IAH,201,0
MJRJS01,2019-01-04 06:00:00,EV,ILM,ATL,377,0
RCLAX02,2019-01-04 06:03:00,XE,LCH,IAH,127,0
FNDMZ07,2019-01-04 06:17:00,OO,ALB,ORD,723,1
EECUE05,2019-01-04 06:19:00,CO,SJC,IAH,1608,0
TAJYV03,2019-01-04 06:21:00,MQ,CMH,BOS,640,0
YPWRD02,2019-01-04 06:30:00,WN,DAL,HOU,239,0
JGTAK03,2019-01-04 06:37:00,AS,ONT,SEA,956,0
YFMCR01,2019-01-04 06:40:00,NW,DTW,ORD,235,0
FZOHX06,2019-01-04 06:41:00,NW,PIT,DTW,201,0
QQXFK07,2019-01-04 06:43:00,UA,DFW,DEN,641,0
