order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
1850546,9945,8,3,12,1.0
2391825,9945,9,5,11,2.0
999338,9945,10,4,22,30.0
24039,9945,11,5,16,1.0
367755,9945,12,6,10,1.0
187348,9945,13,5,21,6.0
268598,9945,14,6,16,1.0
2087555,9945,15,6,14,7.0
1873871,9945,16,2,18,3.0
381148,9945,17,4,16,16.0
1710485,9945,18,2,14,26.0
1114669,9945,19,5,15,17.0
930877,9945,20,5,12,14.0
1623077,9945,21,1,12,3.0
933203,9945,22,0,18,6.0
1028163,9945,23,4,15,4.0
2647531,9945,24,6,11,9.0
740169,9945,25,4,10,5.0
2319048,9945,26,6,15,2.0
2750852,9945,27,2,16,3.0
2639411,9945,28,5,12,10.0
1718051,9945,29,2,12,11.0
13671,9945,30,3,11,1.0
2486670,9945,31,4,13,15.0
372776,9945,32,2,17,5.0
2371180,9945,33,4,17,23.0
390804,9945,34,6,17,30.0
2339936,9945,35,1,13,2.0
1155591,9945,36,1,10,7.0
2968632,9945,37,2,14,1.0
1894267,9945,38,3,12,22.0
672764,10347,1,0,9,
2803607,10347,2,1,16,8.0
1644730,10347,3,0,8,20.0
3105415,10347,4,6,8,6.0
732877,10347,5,3,7,18.0
3144698,10347,6,1,10,19.0
2469993,10347,7,3,13,16.0
1327970,10347,8,1,15,19.0
1984024,10347,9,0,14,6.0
2224301,10347,10,3,16,30.0
2226437,10347,11,5,15,2.0
1483105,10347,12,6,9,15.0
2151028,10347,13,4,12,5.0
1986998,10347,14,5,11,8.0
1141456,10347,15,1,10,10.0
2515678,10347,16,2,5,29.0
2363428,10347,17,1,8,13.0
725390,10347,18,2,12,22.0
291194,10372,1,6,1,
2923620,10372,2,6,14,7.0
863097,10372,3,0,12,22.0
788132,10372,4,5,2,12.0
2148466,10372,5,3,16,5.0
1837034,10372,6,0,12,11.0
2669690,10372,7,5,18,5.0
545195,10372,8,4,16,6.0
199003,10372,9,3,17,6.0
1529939,10372,10,3,18,14.0
476130,10372,11,6,9,17.0
392569,10372,12,3,12,11.0
2844109,10372,13,3,23,7.0
3202789,10372,14,4,9,8.0
516899,10372,15,3,1,6.0
1492647,10372,16,4,12,30.0
2032905,10776,1,6,10,
3390283,10776,2,6,20,7.0
1186765,10776,3,2,13,10.0
199954,10776,4,6,21,4.0
99407,10776,5,6,11,28.0
1488465,10776,6,1,17,16.0
450260,10776,7,5,14,4.0
252629,10776,8,6,15,1.0
2467667,10776,9,0,12,8.0
1901961,10776,10,2,14,2.0
3219597,10776,11,1,14,27.0
1264446,10776,12,6,11,12.0
2649085,10776,13,0,13,1.0
423738,10776,14,6,15,6.0
895339,10776,15,2,22,3.0
598341,10776,16,5,19,3.0
587662,10776,17,4,16,6.0
3320873,10776,18,0,16,3.0
1440474,10776,19,4,17,4.0
2132577,10776,20,0,19,3.0
1255960,10776,21,1,10,8.0
1147819,10776,22,3,20,2.0
348882,10776,23,6,10,3.0
2657314,10776,24,3,16,11.0
318064,10776,25,0,18,4.0
2725599,10776,26,0,17,14.0
2642300,10776,27,1,15,8.0
1284877,10776,28,6,19,5.0
537855,10776,29,1,20,2.0
3363163,10776,30,0,19,20.0
935003,10776,31,2,14,2.0
755978,10776,32,6,12,4.0
3419588,10776,33,6,13,0.0
3208853,10776,34,2,14,30.0
939851,10776,35,1,10,6.0
3073757,10776,36,6,10,30.0
248921,10903,1,0,14,
3351732,10903,2,0,17,14.0
3081977,10903,3,2,13,30.0
1069643,10903,4,5,12,24.0
1630508,10903,5,6,18,29.0
3169672,10903,6,1,8,30.0
516402,10903,7,0,15,30.0
1797527,11309,1,0,13,
43934,11309,2,6,20,6.0
2408407,11309,3,1,10,16.0
1595270,11309,4,3,14,2.0
1592574,11309,5,0,18,11.0
1263440,11309,6,1,15,8.0
1139074,11309,7,1,19,14.0
2779968,11309,8,0,19,6.0
2018473,11309,9,1,17,1.0
261829,11309,10,0,19,20.0
2028888,11309,11,1,17,8.0
72076,11309,12,0,18,30.0
1481480,11309,13,0,19,7.0
578267,11309,14,3,19,3.0
2364796,11309,15,0,15,4.0
1204785,11309,16,6,23,6.0
29589,11309,17,1,10,9.0
2909605,11309,18,1,16,7.0
1474526,11309,19,0,17,13.0
2867550,11309,20,2,9,16.0
2684781,11309,21,3,15,30.0
432906,11309,22,3,9,14.0
3207431,11309,23,0,20,4.0
3311156,11309,24,1,10,8.0
3405078,11309,25,0,15,27.0
1395361,11309,26,6,19,27.0
812328,11856,1,6,7,
2547137,11856,2,5,11,6.0
777077,11856,3,2,15,4.0
804248,11856,4,1,14,6.0
720358,11856,5,5,15,11.0
1390360,11856,6,2,9,4.0
2559731,11856,7,5,16,3.0
2807655,12082,1,3,12,
3314830,12082,2,0,17,30.0
841750,12082,3,2,3,30.0
3188246,12082,4,2,8,21.0
2849991,12329,1,5,18,
1985583,12329,2,3,15,5.0
1502438,12329,3,6,13,10.0
1286585,12329,4,1,5,16.0
1151879,12329,5,6,6,5.0
1331101,12329,6,4,7,5.0
1327295,12329,7,2,7,5.0
585021,12329,8,2,11,7.0
2738186,12329,9,3,14,8.0
1093182,12329,10,1,11,5.0
2088850,12329,11,3,20,2.0
1807656,12329,12,4,8,8.0
1301024,12329,13,1,12,4.0
2341404,12329,14,2,16,1.0
88337,12329,15,0,21,5.0
1029195,12329,16,6,17,6.0
330172,12329,17,2,6,10.0
1771877,12329,18,6,8,4.0
926799,12329,19,4,11,5.0
2139244,12329,20,1,7,4.0
1648440,12329,21,2,9,1.0
1842244,12329,22,1,14,6.0
17255,12329,23,4,15,3.0
730949,12329,24,2,13,5.0
3109631,12329,25,1,8,6.0
2490619,12329,26,2,16,1.0
1981755,12329,27,0,10,5.0
3248485,12329,28,4,11,11.0
674384,12329,29,6,7,9.0
2512560,12329,30,3,4,4.0
786846,12329,31,0,7,4.0
1368576,12329,32,1,11,8.0
1875758,12329,33,0,7,6.0
117059,12329,34,2,8,9.0
539532,12329,35,5,8,3.0
3320323,12329,36,4,10,6.0
3052138,12329,37,1,7,4.0
37335,12329,38,3,18,9.0
1342995,12329,39,3,13,7.0
274715,12329,40,0,9,18.0
1736840,12329,41,4,14,30.0
1966141,12329,42,0,20,3.0
786587,12585,1,5,6,
2540495,12585,2,0,16,2.0
260450,12585,3,2,7,2.0
404141,12585,4,0,14,5.0
444509,12585,5,3,6,3.0
887771,12585,6,6,7,3.0
381003,12585,7,3,13,11.0
692337,12585,8,6,6,10.0
1211766,12585,9,3,8,4.0
1804000,12585,10,3,15,0.0
2545430,12585,11,6,8,10.0
2325866,12585,12,3,16,11.0
684794,12585,13,1,13,5.0
2331338,12585,14,1,15,0.0
1658907,12585,15,0,7,13.0
2985162,12585,16,4,23,11.0
457381,12585,17,5,8,15.0
3155353,12585,18,1,6,24.0
2310499,12585,19,0,10,13.0
3198074,12585,20,6,7,6.0
1148182,12585,21,2,12,3.0
639485,12585,22,4,6,9.0
196631,12585,23,4,6,7.0
65069,12585,24,3,16,6.0
1265177,12585,25,4,13,8.0
363241,12585,26,6,8,2.0
1569513,12585,27,2,13,10.0
772603,12585,28,0,15,30.0
379607,12585,29,2,5,23.0
874028,12585,30,0,13,12.0
2239295,12585,31,0,5,7.0
2669295,12585,32,3,12,3.0
746592,12585,33,6,9,24.0
940136,12585,34,4,10,5.0
1511784,12585,35,6,14,2.0
2709392,12606,1,0,17,
2356528,12606,2,1,15,15.0
2294474,12606,3,5,18,11.0
2738518,12606,4,6,13,1.0
566069,12683,1,3,21,
467978,12683,2,6,18,3.0
2309287,12683,3,2,10,30.0
1665702,12683,4,2,13,14.0
919204,12683,5,3,20,1.0
67981,12683,6,4,11,8.0
1424049,12683,7,6,10,16.0
2857578,12753,1,3,19,
1402109,12753,2,1,16,12.0
1398149,12753,3,3,13,2.0
2807021,12753,4,1,14,5.0
2781465,12753,5,4,20,3.0
1523299,12753,6,2,8,26.0
560911,12753,7,1,15,20.0
2715911,12753,8,0,15,13.0
3103343,12753,9,5,10,5.0
3263406,12753,10,1,8,3.0
194656,12753,11,4,11,30.0
179534,12753,12,4,12,7.0
2683269,12753,13,4,11,14.0
2572339,12753,14,0,21,10.0
3245566,12753,15,5,12,5.0
3406093,12753,16,3,11,5.0
2185227,12753,17,0,13,4.0
982878,12753,18,3,14,3.0
475666,12753,19,2,12,6.0
1229253,12753,20,6,16,4.0
3307891,12753,21,3,10,4.0
2216942,12753,22,6,12,3.0
2603228,12753,23,2,10,3.0
523684,12753,24,6,12,4.0
1143220,12753,25,2,12,3.0
2134311,12753,26,6,10,4.0
40325,12753,27,2,12,3.0
1665373,12753,28,5,17,3.0
3414535,12753,29,1,15,3.0
2351198,12753,30,4,12,3.0
2615442,12753,31,1,12,4.0
1048822,12753,32,4,12,3.0
2648007,12753,33,0,15,3.0
444465,12753,34,2,19,2.0
2074691,12753,35,6,11,4.0
581057,12962,1,2,18,
1407170,12962,2,5,21,3.0
938737,12962,3,2,14,4.0
338303,12962,4,6,9,4.0
2935158,12962,5,1,15,2.0
1671855,12962,6,3,9,2.0
2149871,12962,7,4,10,1.0
2797911,12962,8,0,12,3.0
210325,12962,9,3,18,3.0
550112,12962,10,5,18,2.0
2903625,12962,11,3,17,5.0
608546,12962,12,0,17,4.0
2350713,12962,13,0,11,14.0
2375916,12962,14,2,12,2.0
277471,12962,15,5,16,10.0
1700639,12962,16,0,10,9.0
1501096,13063,1,0,14,
1169314,13063,2,0,10,21.0
1702355,13063,3,2,19,23.0
415753,13063,4,1,15,30.0
2558141,13063,5,4,17,30.0
1392415,13063,6,2,1,30.0
350152,13063,7,0,13,12.0
614090,13063,8,2,12,23.0
2870111,13063,9,1,22,6.0
740448,13063,10,0,15,30.0
1421753,13080,1,6,13,
3315738,13080,2,5,11,6.0
842675,13080,3,1,20,17.0
706168,13080,4,0,14,20.0
775784,13080,5,3,19,10.0
1973831,13080,6,5,15,30.0
125590,13080,7,4,12,30.0
549521,13550,1,4,16,
1973204,13550,2,6,15,30.0
2430417,13550,3,0,17,8.0
1559993,13550,4,3,15,3.0
2483128,13550,5,0,20,30.0
2231133,13550,6,6,14,20.0
654450,13550,7,3,14,30.0
3226973,13574,1,4,13,
580456,13574,2,1,17,11.0
1939840,13574,3,1,12,21.0
659488,13574,4,1,16,7.0
2126663,13574,5,4,14,3.0
2064132,13574,6,2,12,5.0
2308156,13574,7,1,16,6.0
1224022,13574,8,4,17,3.0
523376,13574,9,1,23,11.0
1206907,13574,10,6,10,5.0
2453450,13574,11,0,14,1.0
3342035,13574,12,5,12,19.0
2157810,13574,13,1,19,10.0
2661912,13574,14,2,16,1.0
2621538,13574,15,5,14,3.0
1386289,13574,16,2,19,18.0
2067269,13574,17,1,10,20.0
421894,13574,18,0,15,6.0
3399939,13574,19,4,19,18.0
550157,13574,20,3,15,30.0
1721046,13912,1,1,16,
3242549,13912,2,5,8,25.0
1508137,13912,3,5,14,7.0
753557,13912,4,5,16,7.0
1776870,13912,5,3,11,26.0
2424773,13912,6,2,9,6.0
1516784,13912,7,4,13,2.0
2879600,13912,8,3,16,6.0
2274699,13912,9,5,12,9.0
865093,13912,10,6,16,15.0
1884382,13912,11,1,13,2.0
355828,13912,12,1,17,14.0
3014982,13912,13,1,13,7.0
3401260,13912,14,4,13,3.0
2560038,13912,15,0,9,10.0
3101135,13912,16,3,14,10.0
2894338,13912,17,1,9,12.0
2972743,13912,18,0,13,6.0
1971572,13912,19,6,15,6.0
1063668,13912,20,0,12,30.0
1885614,13912,21,2,12,2.0
1393867,13912,22,1,12,30.0
2142439,13912,23,1,16,7.0
3147524,13912,24,3,11,2.0
1858504,13912,25,3,14,7.0
965412,13912,26,5,9,16.0
868141,13912,27,3,10,19.0
3078852,14113,1,0,21,
810046,14113,2,1,16,15.0
2546543,14113,3,0,14,6.0
2024524,14113,4,5,13,5.0
3070802,14113,5,4,11,13.0
1635837,14113,6,3,13,30.0
1919684,14113,7,4,10,15.0
2750836,14113,8,1,16,4.0
1636398,14113,9,0,15,30.0
2566505,14113,10,3,15,10.0
1367297,14113,11,2,14,27.0
3295946,14113,12,2,12,30.0
2346352,14179,1,0,14,
2302533,14179,2,0,15,7.0
242279,14179,3,0,14,14.0
1620468,14179,4,0,14,0.0
2666687,14179,5,0,9,7.0
1654256,14179,6,0,7,7.0
3385453,14179,7,6,22,6.0
2398982,14179,8,0,12,8.0
827346,14179,9,0,6,7.0
1266744,14179,10,0,13,28.0
52439,14179,11,0,6,7.0
1307708,14179,12,0,9,14.0
1003470,14179,13,5,17,12.0
999660,14179,14,0,13,16.0
299340,14179,15,4,2,25.0
731699,14179,16,0,1,24.0
2320003,14179,17,3,15,10.0
3393824,14179,18,6,9,3.0
884717,14179,19,5,18,6.0
3211167,14179,20,1,13,3.0
2462639,14179,21,6,8,5.0
2551858,14179,22,6,15,7.0
1095952,14179,23,3,11,4.0
2972850,14179,24,4,11,8.0
577686,14179,25,6,14,2.0
571864,14179,26,4,8,5.0
1936109,14179,27,6,23,2.0
1682047,14179,28,0,9,15.0
1168750,14179,29,0,6,7.0
1630390,14179,30,0,11,7.0
771812,14179,31,4,11,11.0
404719,14179,32,4,14,14.0
3152569,14698,1,5,10,
2497811,14698,2,2,13,11.0
2028015,14698,3,0,9,30.0
1913507,14698,4,0,15,28.0
1537707,14725,1,5,8,
2085127,14725,2,3,9,12.0
1915513,14725,3,3,14,7.0
776005,14725,4,4,8,8.0
407465,14725,5,1,8,25.0
3310436,14725,6,5,16,4.0
136936,14725,7,1,14,3.0
2609085,14725,8,5,10,4.0
2359806,14725,9,1,8,17.0
2570467,14725,10,2,8,8.0
3250717,14725,11,2,8,7.0
2171923,14725,12,2,11,7.0
1484500,14725,13,2,9,7.0
797724,14725,14,5,13,10.0
625132,14725,15,3,15,12.0
6486,14725,16,2,8,13.0
1721680,14725,17,5,10,3.0
2713223,14725,18,4,8,13.0
2042061,14725,19,3,8,13.0
3021820,14725,20,3,10,0.0
2513398,14725,21,3,13,7.0
1178307,14725,22,3,9,7.0
2950492,14725,23,1,9,12.0
346921,14725,24,3,8,9.0
364745,14725,25,1,11,12.0
2994036,14725,26,1,8,14.0
1589708,14725,27,2,8,15.0
1220032,14725,28,4,13,9.0
2483172,14725,29,5,14,8.0
1507999,14725,30,4,12,13.0
165417,14725,31,3,9,13.0
1324932,14725,32,4,10,15.0
3211915,14725,33,1,9,11.0
725508,14725,34,1,13,14.0
1470031,14725,35,2,8,1.0
3102713,14725,36,5,7,3.0
2151054,14725,37,2,9,11.0
2054597,14725,38,5,12,3.0
129823,14725,39,4,10,13.0
1247829,14733,1,6,4,
3150193,14733,2,5,19,6.0
2990248,14733,3,3,8,12.0
1673100,14733,4,1,15,19.0
97826,14733,5,6,16,5.0
683962,14733,6,4,4,5.0
3240792,14733,7,0,8,10.0
3041345,14733,8,5,7,5.0
1898235,14733,9,2,10,4.0
2121895,14733,10,2,5,21.0
2672382,14733,11,0,4,19.0
766509,14733,12,5,7,12.0
1121825,14733,13,1,5,3.0
2917184,14733,14,5,20,4.0
2840915,14733,15,5,13,14.0
1078398,14733,16,1,5,10.0
22526,14733,17,4,18,10.0
2404363,14733,18,0,7,10.0
3401970,14733,19,3,12,3.0
1889274,14733,20,1,8,5.0
111591,14733,21,2,17,8.0
1993873,14733,22,3,15,15.0
1588943,14861,1,0,19,
1601877,14861,2,3,23,3.0
1288164,14861,3,6,22,3.0
2435366,14861,4,4,14,5.0
1106198,15449,1,1,16,
1981483,15449,2,4,15,30.0
2345505,15449,3,0,16,17.0
2316742,15449,4,0,11,14.0
324092,15449,5,0,21,7.0
530508,15449,6,0,11,7.0
2621260,15449,7,1,16,30.0
2029523,15522,1,0,13,
1950785,15522,2,6,12,27.0
1950583,15522,3,6,17,30.0
540356,15522,4,4,19,30.0
271214,15675,1,3,10,
1775972,15675,2,5,8,30.0
3033416,15675,3,1,12,30.0
1361970,15675,4,5,13,4.0
612131,15675,5,0,21,2.0
2497491,15675,6,3,18,3.0
2457582,15675,7,5,11,2.0
542125,15675,8,2,16,4.0
1752991,15675,9,5,15,3.0
885516,15675,10,4,14,6.0
1640903,15675,11,5,14,1.0
2072269,15675,12,0,18,2.0
980535,15675,13,3,10,3.0
3187381,15675,14,1,10,5.0
1540609,15675,15,2,17,8.0
2452432,15675,16,1,7,6.0
3280849,15675,17,0,22,6.0
1881258,16033,1,2,17,
865174,16033,2,0,8,5.0
3240772,16033,3,0,14,28.0
3082114,16033,4,0,15,28.0
1169929,16033,5,4,13,25.0
3383171,16033,6,3,10,30.0
1330036,16033,7,0,9,30.0
1098227,16190,1,4,17,
1396107,16190,2,4,21,7.0
2266662,16190,3,4,17,7.0
1918273,16190,4,3,21,6.0
2939646,16190,5,3,14,7.0
507278,16190,6,2,18,6.0
233829,16190,7,4,14,9.0
397502,16190,8,3,16,6.0
1150246,16190,9,5,14,16.0
482147,16190,10,4,18,6.0
3258737,16190,11,0,11,10.0
2088841,16190,12,4,7,11.0
1526629,16190,13,4,16,14.0
1365686,16190,14,0,14,17.0
2551395,16190,15,2,11,9.0
2903861,16190,16,2,9,21.0
2149721,16190,17,3,15,8.0
1516800,16190,18,1,11,12.0
1943084,16190,19,4,13,3.0
938652,16190,20,6,14,16.0
1507242,16190,21,5,13,6.0
1526462,16190,22,4,16,6.0
812383,16190,23,5,19,8.0
3054660,16190,24,3,15,12.0
150662,16190,25,5,12,9.0
413835,16190,26,6,6,8.0
2684435,16190,27,6,14,0.0
2662943,16190,28,4,15,5.0
2524601,16190,29,2,9,12.0
2015473,16190,30,4,16,9.0
348468,16190,31,3,16,6.0
336010,16190,32,2,13,6.0
2958331,16190,33,2,11,7.0
2852811,16190,34,2,15,7.0
3145591,16190,35,3,15,8.0
2145012,16190,36,4,15,1.0
2566051,16190,37,2,13,5.0
1107097,16190,38,4,18,2.0
1472333,16190,39,3,18,6.0
310508,16190,40,1,10,5.0
2361436,16190,41,4,17,10.0
2445286,16190,42,4,18,7.0
938032,16190,43,0,18,10.0
3064662,16190,44,5,12,5.0
1764265,16190,45,5,8,14.0
197469,16195,1,2,16,
1051400,16195,2,4,1,9.0
521683,16195,3,6,13,9.0
2839219,16195,4,6,14,7.0
3032910,16195,5,3,14,11.0
736913,16195,6,3,18,14.0
215230,16195,7,6,15,10.0
2482200,16195,8,4,17,12.0
2120002,16195,9,3,19,13.0
2788426,16195,10,6,14,10.0
2557118,16238,1,3,23,
577533,16238,2,6,22,3.0
1411073,16238,3,6,23,14.0
3365081,16238,4,3,0,4.0
2078542,16238,5,6,23,3.0
342006,16238,6,0,7,8.0
1078316,16238,7,1,8,1.0
333206,16238,8,1,7,7.0
370587,16238,9,6,23,5.0
2199247,16238,10,4,2,5.0
919584,16238,11,0,13,3.0
346404,16238,12,5,11,5.0
3026950,16238,13,6,22,1.0
3084742,16238,14,0,7,15.0
567187,16238,15,3,10,3.0
261262,16238,16,0,10,4.0
3167890,16238,17,6,23,6.0
488691,16404,1,6,13,
1008065,16404,2,5,9,6.0
1385097,16404,3,3,7,5.0
2835065,16404,4,2,17,6.0
2186058,16404,5,3,9,8.0
3002350,16404,6,2,8,6.0
802379,16404,7,1,8,6.0
3003992,16404,8,1,9,7.0
1027010,16404,9,1,8,7.0
3118945,16404,10,1,8,7.0
1915821,16404,11,3,7,9.0
2060977,16404,12,4,7,8.0
377404,16404,13,5,14,8.0
986204,16404,14,4,18,6.0
831430,16697,1,0,9,
1948574,16697,2,1,11,8.0
1634130,16697,3,5,16,11.0
1824589,16697,4,0,15,2.0
611522,16697,5,4,12,30.0
2308580,16697,6,3,13,6.0
3081579,16697,7,5,14,30.0
1633543,16697,8,6,14,30.0
2308003,16697,9,2,14,3.0
2242972,16697,10,6,6,25.0
223994,16697,11,2,11,10.0
1999305,16697,12,3,11,22.0
2917761,16697,13,2,12,6.0
1372193,16697,14,4,11,16.0
1639480,16697,15,6,12,9.0
1182944,16697,16,0,16,8.0
45374,16697,17,4,16,25.0
1465255,16697,18,6,15,9.0
2899850,16697,19,6,11,21.0
2670121,16697,20,4,11,19.0
542557,16730,1,5,11,
1044672,16730,2,1,9,3.0
2488985,16730,3,3,11,2.0
2006066,16730,4,5,7,2.0
1645158,16730,5,5,10,0.0
3171503,16730,6,2,10,4.0
759880,16730,7,4,11,9.0
2784590,16730,8,4,9,7.0
2983428,16730,9,4,13,7.0
2256420,16730,10,4,7,14.0
3187535,16730,11,3,14,6.0
1104117,16730,12,3,10,7.0
3291005,16730,13,4,11,15.0
1907726,16730,14,4,11,7.0
547602,16730,15,2,8,12.0
2218719,16730,16,4,8,9.0
166945,16730,17,5,6,29.0
3276330,16730,18,4,16,6.0
215457,17628,1,0,15,
1710184,17628,2,2,18,30.0
903519,17628,3,2,18,14.0
3061329,17628,4,6,14,30.0
2250722,17628,5,2,7,30.0
1144958,17628,6,3,16,29.0
767665,17628,7,4,17,30.0
2606500,17628,8,3,10,27.0
1076029,17628,9,3,10,0.0
1387097,17628,10,3,18,28.0
431050,17628,11,3,18,21.0
392439,17628,12,1,16,19.0
2940800,17628,13,6,19,30.0
420213,17628,14,6,15,14.0
2997730,17878,1,1,9,
2483742,17878,2,3,14,9.0
2436678,17878,3,5,15,23.0
1674947,17878,4,3,15,12.0
693175,17878,5,5,10,30.0
3393368,17934,1,5,9,
1987630,17934,2,5,15,14.0
2672840,17934,3,5,16,28.0
2793661,17934,4,1,10,17.0
524810,17934,5,4,15,3.0
2478799,17934,6,5,7,30.0
229378,17934,7,6,8,8.0
2724570,17934,8,5,10,6.0
1486686,17934,9,5,21,30.0
2336545,17934,10,5,7,30.0
2572121,17934,11,0,12,9.0
1869457,17934,12,4,18,18.0
298206,17934,13,3,14,27.0
1984074,17934,14,3,15,0.0
2784689,17934,15,2,9,13.0
334918,18028,1,1,17,
494259,18028,2,3,17,30.0
2810529,18028,3,0,17,25.0
1184195,18028,4,2,15,30.0
2037265,18362,1,1,20,
3132054,18362,2,0,12,6.0
2811596,18362,3,3,15,24.0
1699513,18362,4,2,16,30.0
665591,18362,5,0,16,12.0
3037723,18362,6,1,17,29.0
353300,18362,7,0,17,27.0
2286021,18362,8,0,17,7.0
1483480,18362,9,5,16,12.0
339527,18362,10,3,13,12.0
3303251,18362,11,0,17,4.0
1344635,18362,12,0,16,30.0
1764048,18362,13,2,17,9.0
2958287,18362,14,1,16,13.0
485328,18362,15,1,16,30.0
2931301,18412,1,1,9,
2241549,18412,2,2,9,29.0
2813973,18412,3,3,19,8.0
2562523,18412,4,0,9,4.0
2681623,18412,5,4,11,4.0
2773882,18412,6,6,15,2.0
72730,18412,7,3,9,4.0
1245715,18412,8,5,17,2.0
3301197,18412,9,2,13,4.0
1065521,18412,10,5,23,3.0
1296082,18412,11,1,21,3.0
3125021,18412,12,4,10,3.0
1885822,18412,13,6,13,2.0
3282690,18412,14,0,10,1.0
576069,18412,15,1,8,1.0
2764405,18412,16,3,18,2.0
185929,18412,17,4,20,15.0
2010764,18412,18,0,8,3.0
2258252,18412,19,3,11,3.0
2707713,18412,20,6,13,3.0
615055,18412,21,3,8,4.0
1097924,18412,22,5,9,2.0
807512,18412,23,1,8,3.0
2471962,18412,24,2,23,1.0
1166646,18412,25,5,13,3.0
601516,18412,26,0,1,2.0
3182481,18412,27,3,9,3.0
1342817,18412,28,4,23,1.0
768396,18412,29,3,8,6.0
2691868,18412,30,5,8,2.0
532907,18412,31,2,21,4.0
1109942,18412,32,6,8,4.0
1988045,18412,33,3,8,4.0
1169744,18412,34,2,0,6.0
3392293,18412,35,5,17,3.0
1354371,18412,36,3,8,5.0
3370163,18412,37,6,21,3.0
3114342,18412,38,2,18,3.0
1331388,18412,39,1,8,6.0
3233768,18412,40,1,8,7.0
1854118,18412,41,3,13,2.0
1862680,18412,42,6,17,3.0
2956535,18412,43,2,22,3.0
1499200,18412,44,5,15,3.0
971114,18412,45,3,9,5.0
461564,18412,46,5,6,2.0
912155,18412,47,1,20,3.0
1934078,18412,48,4,9,3.0
2316287,18412,49,0,9,3.0
2337632,18412,50,3,8,3.0
2219116,18412,51,5,7,2.0
303681,18412,52,2,12,4.0
372232,18412,53,6,12,4.0
1701695,18412,54,2,21,3.0
3089088,18412,55,6,8,4.0
2540540,18412,56,0,9,1.0
854921,18412,57,4,8,4.0
3017706,18412,58,0,0,3.0
3370569,18412,59,3,7,3.0
2909264,18412,60,0,11,4.0
2278190,18412,61,3,8,3.0
399939,18412,62,3,7,7.0
833949,18412,63,2,5,6.0
320007,18412,64,3,13,1.0
774057,18412,65,5,15,2.0
881876,18412,66,1,12,3.0
2160560,18412,67,5,9,4.0
1421260,18412,68,1,19,3.0
1921985,18412,69,5,16,4.0
1297189,18412,70,1,12,3.0
2235200,18412,71,1,12,0.0
1804613,18412,72,1,20,0.0
2812701,18412,73,4,22,3.0
3377610,18412,74,6,13,2.0
1734132,18412,75,1,18,2.0
3070134,18412,76,3,14,2.0
82113,18412,77,1,9,5.0
421556,18412,78,3,10,2.0
1788323,18412,79,6,11,3.0
2116452,18412,80,2,9,3.0
2073893,18412,81,4,12,2.0
705871,18412,82,5,7,1.0
361283,18412,83,3,8,5.0
2881105,18412,84,1,15,5.0
629825,18412,85,3,12,2.0
1446388,18412,86,5,11,2.0
2199179,18412,87,1,16,3.0
2532541,18412,88,4,10,3.0
1906396,18412,89,1,11,4.0
2820316,18412,90,2,16,1.0
1515763,18412,91,5,17,3.0
1690345,18412,92,1,11,3.0
1907148,18412,93,3,14,2.0
2173203,18412,94,5,17,2.0
2073083,18412,95,0,17,2.0
3221905,18412,96,1,10,1.0
1506805,18412,97,3,11,2.0
881806,18412,98,5,10,2.0
2330889,18412,99,1,7,3.0
245878,18412,100,4,8,3.0
1077024,18475,1,1,11,
2684619,18475,2,1,8,7.0
2838412,18475,3,0,16,6.0
2122522,18475,4,4,16,4.0
1617650,18475,5,1,19,4.0
3246539,18475,6,1,2,14.0
2033371,18475,7,2,13,29.0
3319369,18475,8,0,21,5.0
575535,18475,9,2,21,30.0
541477,18475,10,1,13,30.0
2301628,19031,1,2,11,
563852,19031,2,4,15,2.0
2791938,19031,3,4,15,0.0
1365255,19031,4,2,14,5.0
2455425,19031,5,2,1,7.0
1373413,19031,6,2,10,0.0
1996219,19031,7,1,10,6.0
887421,19031,8,1,13,0.0
1944283,19031,9,3,13,2.0
1828627,19031,10,3,19,0.0
891366,19031,11,6,13,3.0
2191737,19031,12,1,16,2.0
560638,19031,13,3,17,2.0
2024924,19031,14,6,12,3.0
3324976,19031,15,1,12,2.0
491376,19031,16,5,16,4.0
197118,19031,17,2,14,4.0
2271763,19031,18,3,15,1.0
111745,19031,19,4,20,1.0
2848819,19031,20,6,9,2.0
1869632,19031,21,2,18,3.0
643554,19031,22,6,14,11.0
81240,19031,23,2,18,3.0
2761548,19031,24,6,19,4.0
1768942,19031,25,5,14,13.0
3229631,19031,26,3,17,19.0
1751587,19031,27,5,13,2.0
2518849,19031,28,6,18,1.0
2717876,19031,29,1,16,9.0
2280332,19031,30,1,15,7.0
373241,19031,31,3,13,2.0
806102,19031,32,5,15,2.0
217675,19031,33,6,9,1.0
2344019,19031,34,6,9,0.0
242357,19031,35,5,11,6.0
1728730,19031,36,1,15,3.0
1235658,19031,37,1,15,0.0
1710100,19031,38,6,14,5.0
1393182,19031,39,5,10,6.0
257371,19031,40,2,12,4.0
1925037,19031,41,5,12,10.0
3361210,19031,42,0,15,2.0
2425859,19031,43,2,14,2.0
849890,19031,44,3,14,1.0
3118969,19031,45,4,18,1.0
1858939,19031,46,3,12,13.0
2513746,19031,47,4,16,1.0
1764284,19031,48,4,20,7.0
268734,19031,49,1,20,4.0
51732,19031,50,5,16,4.0
3331170,19031,51,2,21,4.0
1776290,19031,52,4,12,30.0
811291,19031,53,5,12,1.0
